,Borough,Borough Latitude,Borough Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
969,Grachtengordel West,52.377485,4.890095,Number Nine,52.3771627168097,4.8889837521406045,Clothing Store
970,Grachtengordel West,52.377485,4.890095,Winkel 43,52.37909,4.88622,Café
971,Grachtengordel West,52.377485,4.890095,Amnesia,52.37563070869537,4.888934404170686,Marijuana Dispensary
972,Grachtengordel West,52.377485,4.890095,Maenaam Thai,52.375184010070036,4.891260441151285,Thai Restaurant
973,Grachtengordel West,52.377485,4.890095,Yellow Bike Tours & Rental,52.37633745131818,4.894000640152384,Bike Rental / Bike Share
974,Grachtengordel West,52.377485,4.890095,Canal House,52.37626091419159,4.886339174118123,Hotel
975,Grachtengordel West,52.377485,4.890095,New Dutch Amsterdam,52.377763,4.886227,Dutch Restaurant
976,Grachtengordel West,52.377485,4.890095,Caffè Il Momento,52.37468219976994,4.889017939567566,Café
977,Grachtengordel West,52.377485,4.890095,Grey Area Coffeeshop,52.37464085629683,4.8888392324601915,Marijuana Dispensary
978,Grachtengordel West,52.377485,4.890095,I Love Vintage,52.377523,4.88611,Women's Store
979,Grachtengordel West,52.377485,4.890095,Pane & Olio,52.37465196443217,4.88882097822207,Deli / Bodega
980,Grachtengordel West,52.377485,4.890095,Toastable,52.378790499454354,4.894805058602038,Sandwich Place
981,Grachtengordel West,52.377485,4.890095,Kaagman & Kortekaas,52.37487809219845,4.892455494640974,French Restaurant
982,Grachtengordel West,52.377485,4.890095,'t Hotel,52.375194763929755,4.887129006641589,Hotel
983,Grachtengordel West,52.377485,4.890095,Hotel Toren,52.37587321282933,4.885921016352287,Hotel
984,Grachtengordel West,52.377485,4.890095,Bckspace,52.377074,4.889405,Optical Shop
985,Grachtengordel West,52.377485,4.890095,Ibericus,52.38054778734432,4.891005691830636,Tapas Restaurant
986,Grachtengordel West,52.377485,4.890095,INK Hotel,52.3754934,4.8929749,Hotel
987,Grachtengordel West,52.377485,4.890095,Cosmania,52.37712584071264,4.888630896479748,Cosmetics Shop
988,Grachtengordel West,52.377485,4.890095,Café Hegeraad,52.37938813157093,4.886237959297431,Bar
989,Grachtengordel West,52.377485,4.890095,Barney's Coffeeshop,52.38064081849249,4.890922243829875,Marijuana Dispensary
990,Grachtengordel West,52.377485,4.890095,Bierproeflokaal In de Wildeman,52.376221607108576,4.89513383418524,Bar
991,Grachtengordel West,52.377485,4.890095,Bistrot Neuf,52.37935869640193,4.893726994537062,Bistro
992,Grachtengordel West,52.377485,4.890095,Brasserie Bâton,52.37691088710087,4.8896079521169895,Café
993,Grachtengordel West,52.377485,4.890095,Barney's Farm,52.38062331062811,4.891078907244642,Diner
994,Grachtengordel West,52.377485,4.890095,Vinnies,52.380072920025846,4.892761341453382,Deli / Bodega
995,Grachtengordel West,52.377485,4.890095,Bitterzoet,52.37745503057394,4.89428256550558,Music Venue
996,Grachtengordel West,52.377485,4.890095,Max Brown Hotel Canal District,52.37894524228847,4.891864472949004,Hotel
997,Grachtengordel West,52.377485,4.890095,Reypenaer Proeflokaal,52.374557527428614,4.8891584464556095,Cheese Shop
998,Grachtengordel West,52.377485,4.890095,Puccini Bomboni,52.37459191628638,4.889032031045729,Chocolate Shop
999,Grachtengordel West,52.377485,4.890095,Green House Coffeeshop,52.38027114629138,4.892073712894659,Marijuana Dispensary
1000,Grachtengordel West,52.377485,4.890095,Proeflokaal De Drie Fleschjes,52.374202693253054,4.89223921638973,Bar
1001,Grachtengordel West,52.377485,4.890095,Brouwersgracht,52.38076664040944,4.887875318527222,Canal
1002,Grachtengordel West,52.377485,4.890095,Goede Soet,52.377518,4.888053,Gourmet Shop
1003,Grachtengordel West,52.377485,4.890095,Tenue de Nîmes,52.38051130535848,4.891230720469749,Clothing Store
1004,Grachtengordel West,52.377485,4.890095,Café 't Papeneiland,52.38044573821837,4.8880040645599365,Bar
1005,Grachtengordel West,52.377485,4.890095,SLA,52.37884218462918,4.885336094005822,Salad Place
1006,Grachtengordel West,52.377485,4.890095,La Zoccola del Pacioccone,52.37529702834186,4.893964734417451,Italian Restaurant
1007,Grachtengordel West,52.377485,4.890095,Café Tabac,52.38025043835515,4.888458950810898,Bar
1008,Grachtengordel West,52.377485,4.890095,Prik,52.37476094540638,4.890721762052622,Gay Bar
1009,Grachtengordel West,52.377485,4.890095,Property Of,52.376942,4.889602,Luggage Store
1010,Grachtengordel West,52.377485,4.890095,Abinish,52.38091113969188,4.890341343658098,Steakhouse
1011,Grachtengordel West,52.377485,4.890095,Gebroeders Niemeijer,52.378185148090196,4.8956709874588284,Bakery
1012,Grachtengordel West,52.377485,4.890095,Boca's,52.37882590494242,4.885430680251093,Bistro
1013,Grachtengordel West,52.377485,4.890095,Stubbe's Haring,52.37908138042352,4.894517761744211,Food Truck
1014,Grachtengordel West,52.377485,4.890095,Café 't Smalle,52.37669961830621,4.88424345710036,Bar
1015,Grachtengordel West,52.377485,4.890095,Amsterdam Duck Store,52.37475111058795,4.888388993101815,Souvenir Shop
1016,Grachtengordel West,52.377485,4.890095,Cuddle Pub (Cuddle EetCafe),52.3754021,4.8939227,Bar
1017,Grachtengordel West,52.377485,4.890095,Pleasurements,52.377302,4.888532,Lingerie Store
1018,Grachtengordel West,52.377485,4.890095,&klevering Centraal,52.37944881453473,4.894018862033869,Gift Shop
1019,Grachtengordel West,52.377485,4.890095,Chabrol Wines,52.37937967028128,4.893947872719149,Wine Shop
1020,Grachtengordel West,52.377485,4.890095,Café del mar,52.378559,4.89425,Coffee Shop
1021,Grachtengordel West,52.377485,4.890095,Super Lyan,52.377148,4.89543,Cocktail Bar
1022,Grachtengordel West,52.377485,4.890095,Marqt,52.381223158791045,4.889706048830318,Organic Grocery
1023,Grachtengordel West,52.377485,4.890095,Caldi E Freddi,52.37491634338784,4.890857878573183,Deli / Bodega
1024,Grachtengordel West,52.377485,4.890095,Café Brandon,52.375390860917996,4.886214739012067,Bar
1025,Grachtengordel West,52.377485,4.890095,Renaissance Executive Lounge,52.3779496682393,4.894455721017393,Hotel Bar
1026,Grachtengordel West,52.377485,4.890095,The Pancake Bakery,52.37759399999999,4.886235,Creperie
1027,Grachtengordel West,52.377485,4.890095,Café Harlem,52.38031397101143,4.8917216701871995,Café
1028,Grachtengordel West,52.377485,4.890095,Hinata Ramen,52.378770228791865,4.885134191813472,Ramen Restaurant
1029,Grachtengordel West,52.377485,4.890095,Kimpton De Witt Hotel,52.377201,4.895537,Hotel
1030,Grachtengordel West,52.377485,4.890095,Melly's Espresso - Cookies Bar,52.37405202303809,4.890993413812321,Dessert Shop
1031,Grachtengordel West,52.377485,4.890095,Vennington,52.37764736594383,4.887547933655447,Sandwich Place
1032,Grachtengordel West,52.377485,4.890095,Caulils Delicatessen & Catering,52.38090995735625,4.8903564937266895,Cheese Shop
1033,Grachtengordel West,52.377485,4.890095,Petit Gateau,52.380405396814844,4.89158956352739,Dessert Shop
1034,Grachtengordel West,52.377485,4.890095,The Bulldog Rockshop,52.37901367184657,4.894125529496145,Marijuana Dispensary
1035,Grachtengordel West,52.377485,4.890095,Domenica,52.380113,4.887461,Italian Restaurant
1036,Grachtengordel West,52.377485,4.890095,Il Tramezzino,52.38035922393255,4.891610458359581,Sandwich Place
1037,Grachtengordel West,52.377485,4.890095,Van der Linde,52.37485279493881,4.894192565484893,Ice Cream Shop
1038,Grachtengordel West,52.377485,4.890095,Dille & Kamille,52.37846946137489,4.894858546292331,Furniture / Home Store
1039,Grachtengordel West,52.377485,4.890095,Restaurant Breda,52.37381760412148,4.888610243797302,Restaurant
1040,Grachtengordel West,52.377485,4.890095,Black and Blue,52.37571566439161,4.885371054774767,Steakhouse
1041,Grachtengordel West,52.377485,4.890095,Café Belgique,52.374271075403435,4.893235736130103,Bar
1042,Grachtengordel West,52.377485,4.890095,Koevoet,52.37969017280098,4.885295208888536,Italian Restaurant
1043,Grachtengordel West,52.377485,4.890095,DiVino,52.37914996856285,4.88471833849112,Wine Bar
1044,Grachtengordel West,52.377485,4.890095,Café Thijssen,52.38068742019367,4.887476517618316,Bar
1045,Grachtengordel West,52.377485,4.890095,Ko Chang,52.37851218962148,4.883991026717215,Thai Restaurant
1046,Grachtengordel West,52.377485,4.890095,Sukha Amsterdam,52.380820394990785,4.890648771641128,Department Store
1047,Grachtengordel West,52.377485,4.890095,Barney's Uptown,52.38076763072493,4.890644961969603,Marijuana Dispensary
1048,Grachtengordel West,52.377485,4.890095,BECOME Yoga Amsterdam,52.381129752185956,4.889187372772749,Yoga Studio
1049,Grachtengordel West,52.377485,4.890095,De Drie Graefjes,52.374215428837964,4.892290475564804,Sandwich Place
1050,Grachtengordel West,52.377485,4.890095,De Vrouw met de Baard Deli,52.38078,4.891417,Comfort Food Restaurant
1051,Grachtengordel West,52.377485,4.890095,420 Café,52.37595263871259,4.895925214375675,Marijuana Dispensary
1052,Grachtengordel West,52.377485,4.890095,Rob Wigboldus Vishandel,52.374143731473275,4.893967344454074,Snack Place
1053,Grachtengordel West,52.377485,4.890095,Old Amsterdam Cheese Store,52.37486200638898,4.895301176842613,Cheese Shop
1054,Grachtengordel West,52.377485,4.890095,Poké Perfect,52.378642,4.895091,Hawaiian Restaurant
1055,Grachtengordel West,52.377485,4.890095,Jacketz,52.37822855550258,4.895424723398118,Restaurant
1056,Grachtengordel West,52.377485,4.890095,Toscanini,52.380145,4.8853728,Italian Restaurant
1057,Grachtengordel West,52.377485,4.890095,Sweet Bob,52.38097456520379,4.887357833619935,Dessert Shop
1058,Grachtengordel West,52.377485,4.890095,Bed & Breakfast Barangay,52.380198534114875,4.893447922479076,Bed & Breakfast
